,url,category
0,https://www.krishakjagat.org/news/in-chhattisgarh-sitaram-is-getting-facility-in-fish-farming-and-vegetable-farming-from-solar-energy/,article_url
1,https://www.krishakjagat.org/crop-cultivation/hydroponic-can-cause-losses-consider-the-possible-risks-before-farming/,article_url
2,https://www.krishakjagat.org/national-news/ministry-of-ayush-invites-nominations-for-prime-ministers-awards-for-yoga-2023/,article_url
3,https://www.krishakjagat.org/national-news/everyone-should-work-together-to-achieve-excellence-in-the-agriculture-sector-union-agriculture-minister-shri-tomar/,article_url
4,https://www.krishakjagat.org/farming-solution/i-want-to-plant-jackfruit-in-my-garden-please-give-proper-information/,article_url
5,https://www.krishakjagat.org/farmer-success-story/earning-up-to-8-lakhs-annually-from-vegetable-production-in-5-acres-in-chhattisgarh/,article_url
6,https://www.krishakjagat.org/mandi-rate/todays-arhar-toor-red-chanawhole-mandi-rate-as-on-07-march-2023/,article_url
7,https://www.krishakjagat.org/news/construction-of-paved-skins-in-bhakra-irrigation-project-will-be-completed-in-three-years/,article_url
8,https://www.krishakjagat.org/awards-and-recognition/agricultural-scientist-and-expert-of-gurugram-krishi-vigyan-kendra-mr-bharat-singh-honored/,article_url
9,https://www.krishakjagat.org/animal-husbandry/meeting-of-district-cow-husbandry-and-livestock-promotion-committee-concluded-2/,article_url
10,https://www.krishakjagat.org/news/in-rajasthan-the-rules-of-giving-a-one-time-grant-of-10-lakhs-to-cowsheds-will-be-relaxed-gopalan-minister/,article_url
11,https://www.krishakjagat.org/mandi-rate/todays-onion-market-rate-as-on-09-march-2023/,article_url
12,https://www.krishakjagat.org/government-schemes/government-of-india-prepared-nmnf-mission-for-chemical-free-natural-farming/,article_url
13,https://www.krishakjagat.org/national-news/icar-took-a-big-decision-admission-in-ug-courses-of-agricultural-universities-will-be-done-on-the-basis-of-cuet-score/,article_url
14,https://www.krishakjagat.org/editorial/climate-change-is-not-just-a-thought-it-is-also-to-save-agriculture/,article_url
15,https://www.krishakjagat.org/agriculture-machinery/successful-25-years-of-john-deere-tractors-in-india/,article_url
16,https://www.krishakjagat.org/mandi-rate/todays-cotton-market-rate-as-on-07-march-2023/,article_url
17,https://www.krishakjagat.org/horticulture/tomato-seed-companies-with-brands/,article_url
18,https://www.krishakjagat.org/editorial/happy-rabi-ending/,article_url
19,https://www.krishakjagat.org/national-news/nafed-to-start-procurement-of-kharif-season-onions-in-gujarat/,article_url
20,https://www.krishakjagat.org/industry-news/new-zonal-manager-of-mr-panda-insecticide-india-in-chhattisgarh/,article_url
21,https://www.krishakjagat.org/industry-news/cooperative-manager-training-on-nano-urea-in-chhattisgarh/,article_url
22,https://www.krishakjagat.org/animal-husbandry/poornathadi-a-new-breed-of-native-buffalo-registered-by-icar/,article_url
23,https://www.krishakjagat.org/news/branch-manager-should-fulfill-the-target-of-recovery-shri-p-s-tiwari-managing-director-apex-bank/,article_url
24,https://www.krishakjagat.org/crop-cultivation/advice-to-wheat-farmers-the-shine-of-the-grains-may-decrease-know-the-preventive-measures/,article_url
25,https://www.krishakjagat.org/agriculture-machinery/take-precautions-while-driving-a-tractor/,article_url
26,https://www.krishakjagat.org/government-schemes/the-benefit-of-kisan-samman-nidhi-yojana-will-be-available-only-after-linking-the-bank-account-with-aadhaar/,article_url
27,https://www.krishakjagat.org/awards-and-recognition/mrs-suman-kela-awarded-best-dealer-award-in-chhattisgarh/,article_url
28,https://www.krishakjagat.org/agriculture-machinery/farmer-gets-double-profit-from-eicher-551-tractor/,article_url
29,https://www.krishakjagat.org/mandi-rate/todays-wheat-market-rate-as-on-07-march-2023/,article_url
30,https://www.krishakjagat.org/advertisement-on-krishak-jagat-website/,article_url
31,https://www.krishakjagat.org/farmer-success-story/18-year-old-agri-entrepreneur-namrata-earns-over-rs-2-lakh-from-pig-farming/,article_url
