,url,category
0,https://www.khaskhabar.com/entertainment/bollywood/bollywood-news-21-ott-release-planned-for-nandamuri-kalyan-ram-bimbisara-news-hindi-1-528092-KKN.html?utm_source=BW&utm_medium=नंदामुरी कल्याण राम की 'बिंबिसार' के लिए 21 अक्टूबर को ओटीटी रिलीज की योजना&utm_campaign=BWHome,article_url
1,https://www.khaskhabar.com/entertainment/bollywood/bollywood-news-himesh-reshammiya-releases-dil-disco-karein-music-video-set-in-future-news-hindi-1-528091-KKN.html?utm_source=BW&utm_medium=हिमेश रेशमिया ने 'दिल डिस्को करे' म्यूजिक वीडियो सेट जारी किया&utm_campaign=BWHome,article_url
2,"https://www.khaskhabar.com/entertainment/bollywood/bollywood-news-salman-katrina-tiger-3-now-pushed-to-diwali-2023-release-news-hindi-1-528114-KKN.html?utm_source=BW&utm_medium=सलमान, कैटरीना की 'टाइगर 3' अब दीवाली 2023 में रिलीज के लिए तैयार&utm_campaign=BWHome",article_url
3,https://www.khaskhabar.com/entertainment/bollywood/bollywood-news-john-abraham-concludes-shooting-for-tehran-news-hindi-1-528117-KKN.html?utm_source=BW&utm_medium=जॉन अब्राहम ने खत्म की 'तेहरान' की शूटिंग&utm_campaign=BWHome,article_url
4,"https://www.khaskhabar.com/entertainment/bollywood/bollywood-news-dhanush-prabhas-shower-praise-on-kannada-film-kantara-news-hindi-1-528119-KKN.html?utm_source=BW&utm_medium=कन्नड़ फिल्म 'कांतारा' की धनुष, प्रभास ने की तारीफ&utm_campaign=BWHome",article_url
5,https://www.khaskhabar.com/entertainment/bollywood/bollywood-news-priyamani-sampath-raj-on-board-naga-chaitanya-film-with-venkat-prabhu-news-hindi-1-528030-KKN.html?utm_source=BW&utm_medium=प्रियामणि और संपत राज वेंकट प्रभु नजर आएंगे नागा चैतन्य की फिल्म में&utm_campaign=BWHome,article_url
6,https://www.khaskhabar.com/entertainment/bollywood/bollywood-news-parineeti-braves-minus-ten-degrees-for-action-sequence-news-hindi-1-528115-KKN.html?utm_source=BW&utm_medium=एक्शन सीक्वेंस के लिए परिणीति ने माइनस 10 डिग्री में की शूटिंग&utm_campaign=BWHome,article_url
7,https://www.khaskhabar.com/entertainment/bollywood/bollywood-news-tv-actress-vaishali-thakkar-commits-suicide-in-indore-news-hindi-1-528163-KKN.html?utm_source=BW&utm_medium=इंदौर में टीवी एक्ट्रेस वैशाली ठक्कर ने की खुदकुशी&utm_campaign=BWHome,article_url
8,https://www.khaskhabar.com/entertainment/bollywood/bollywood-news-hrithik-shares-first-picture-of-girlfriend-saba-azad-on-instagram-news-hindi-1-528090-KKN.html?utm_source=BW&utm_medium=ऋतिक ने इंस्टाग्राम पर शेयर की गर्लफ्रेंड सबा आजाद की पहली तस्वीर&utm_campaign=BWHome,article_url
9,https://www.khaskhabar.com/entertainment/bollywood/bollywood-news-ott-preview-a-plethora-of-content-across-genres-news-hindi-1-528027-KKN.html?utm_source=BW&utm_medium=ओटीटी पर देखने के लिए अलग अलग सामग्री उपलब्ध&utm_campaign=BWHome,article_url
10,https://www.khaskhabar.com/entertainment/bollywood/bollywood-news-sharmila-tagore-today-women-are-taking-on-bigger-roles-news-hindi-1-528118-KKN.html?utm_source=BW&utm_medium=आज महिलाएं बड़ी भूमिकाएं निभा रही हैं : शर्मिला टैगोर&utm_campaign=BWHome,article_url
11,"https://www.khaskhabar.com/entertainment/bollywood/bollywood-news-huma-opens-up-on-breaking-beauty-standards-with-double-xl-monica-o-my-darling-news-hindi-1-528093-KKN.html?utm_source=BW&utm_medium=हुमा ने 'डबल एक्सएल', 'मोनिका, ओ माई डार्लिंग' के साथ सौंदर्य मानकों को तोड़ा&utm_campaign=BWHome",article_url
12,"https://www.khaskhabar.com/entertainment/bollywood/bollywood-news-salaar-makers-wish-superstar-prithviraj-sukumaran-a-happy-birthday-with-first-look-release-from-film-news-hindi-1-528158-KKN.html?utm_source=BW&utm_medium='सालार' के निर्माताओं ने पृथ्वीराज को दी जन्मदिन की शुभकामनाएं, जारी किया फर्स्ट लुक पोस्टर&utm_campaign=BWHome",article_url
13,"https://www.khaskhabar.com/entertainment/bollywood/bollywood-news-rishab-shetty-kantara-becomes-highest-rated-indian-film-beats-kgf-2-rrr-news-hindi-1-528052-KKN.html?utm_source=BW&utm_medium='कांतारा' बनी सबसे ज्यादा रेटिंग वाली भारतीय फिल्म, 'KGF 2', 'RRR' को पछाड़ा&utm_campaign=BWHome",article_url
14,https://www.khaskhabar.com/local/rajasthan/jaipur-news/bollywood-news-revathi-starrer-aye-zindagi-goes-tax-free-in-rajasthan-news-hindi-1-528028-KKN.html?utm_source=BW&utm_medium=रेवती-स्टारर 'ऐ जिंदगी' राजस्थान में हुई टैक्स फ्री&utm_campaign=BWHome,article_url
15,"https://www.khaskhabar.com/entertainment/bollywood/bollywood-news-vibhuti-thakur-roped-in-for-kajol-starrer-the-good-wife--pyaar-kanoon-dhoka-news-hindi-1-528159-KKN.html?utm_source=BW&utm_medium=काजोल अभिनीत 'द गुड वाइफ- प्यार, कानून, धोखा' में विभूति ठाकुर&utm_campaign=BWHome",article_url
