,url,category
0,https://www.pradeshtoday.com/CORPORATE%20TARIFF%202022-23%20pp.pdf,file
1,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$DataList4$ctl04$LnkAnswer','')",misc
2,"javascript:__doPostBack('ctl00$LinkButton11','')",misc
3,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$DataList4$ctl03$LnkAnswer','')",misc
4,"javascript:__doPostBack('ctl00$LinkButton12','')",misc
5,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$DataList1$ctl04$LnkAnswer','')",misc
6,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$DataList1$ctl07$LnkAnswer','')",misc
7,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$DataList4$ctl00$LnkAnswer','')",misc
8,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$DataList4$ctl07$LnkAnswer','')",misc
9,"javascript:__doPostBack('ctl00$LinkButton7','')",misc
10,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$DataList1$ctl01$LnkAnswer','')",misc
11,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$DataList1$ctl06$LnkAnswer','')",misc
12,https://www.pradeshtoday.com/Investors/Investors.aspx,file
13,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$DataList5$ctl02$LnkAnswer','')",misc
14,"javascript:__doPostBack('ctl00$LinkButton4','')",misc
15,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$DataList4$ctl01$LnkAnswer','')",misc
16,https://www.pradeshtoday.com/epaper.pradeshtoday.com,file
17,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$DataList1$ctl00$LnkAnswer','')",misc
18,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$DataList3$ctl02$LnkAnswer','')",misc
19,https://www.pradeshtoday.com/Default.aspx,file
20,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$DataList5$ctl03$LnkAnswer','')",misc
21,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$DataList3$ctl01$LnkAnswer','')",misc
22,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$DataList1$ctl02$LnkAnswer','')",misc
23,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$DataList3$ctl00$LnkAnswer','')",misc
24,"javascript:__doPostBack('ctl00$LinkButton13','')",misc
25,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$DataList3$ctl03$LnkAnswer','')",misc
26,"javascript:__doPostBack('ctl00$LinkButton15','')",misc
27,"javascript:__doPostBack('ctl00$LinkButton3','')",misc
28,https://www.pradeshtoday.com/default.aspx,file
29,"javascript:__doPostBack('ctl00$LinkButton5','')",misc
30,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$DataList1$ctl03$LnkAnswer','')",misc
31,"javascript:__doPostBack('ctl00$LinkButton9','')",misc
32,"javascript:__doPostBack('ctl00$LinkButton8','')",misc
33,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$DataList4$ctl06$LnkAnswer','')",misc
34,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$DataList1$ctl05$LnkAnswer','')",misc
35,"javascript:__doPostBack('ctl00$LinkButton14','')",misc
36,"javascript:__doPostBack('ctl00$LinkButton10','')",misc
37,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$DataList4$ctl02$LnkAnswer','')",misc
38,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$DataList4$ctl05$LnkAnswer','')",misc
39,"javascript:__doPostBack('ctl00$LinkButton6','')",misc
40,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$DataList5$ctl01$LnkAnswer','')",misc
41,"javascript:__doPostBack('ctl00$LinkButton1','')",misc
42,"javascript:__doPostBack('ctl00$LinkButton2','')",misc
43,"javascript:__doPostBack('ctl00$ContentPlaceHolder1$DataList5$ctl00$LnkAnswer','')",misc
