,url,category
0,http://epaper.swadesh.in/,misc
1,http://www.swadesh.in/,base_url
2,http://epaper.swadesh.in/#,misc
3,https://epaper.swadesh.in/EditionPage/EPpage.php?edn=Bhopal%20Main-Edition&isid=SWADNEW_BHO_20230308#Page/1,misc
4,https://epaper.swadesh.in/EditionPage/EPpage.php?edn=Sagar%20Edition&isid=SWADNEW_SAG_20230308#Page/1,misc
5,https://epaper.swadesh.in/EditionPage/EPpage.php?edn=Jabalpur%20Edition&isid=SWADNEW_JAB_20230308#Page/1,misc
6,https://epaper.swadesh.in/EditionPage/EPpage.php?edn=Bilaspur%20Edition&isid=SWADNEW_BIL_20230308#Page/1,misc
7,http://epaper.swadesh.in/#footerpopup3,misc
8,http://epaper.swadesh.in/#footerpopup1,misc
9,https://epaper.swadesh.in/,misc
10,https://epaper.swadesh.in/EditionPage/EPpage.php?edn=Bhopal%20Sub-Edition&isid=SWADNEW_BHOS_20230308#Page/1,misc
11,https://epaper.swadesh.in/EditionPage/EPpage.php?edn=Raipur%20Edition&isid=SWADNEW_RAI_20230308#Page/1,misc
12,http://epaper.swadesh.in/#footerpopup2,misc
