,url,category
0,https://www.divyahimachal.com/2022/08/nitin-honored-with-divya-himachal-excellence-award-said-divya-himachal-nurtures-the-hidden-talents-of-the-youth/,article_url
1,https://www.divyahimachal.com/2022/10/bjp-blew-the-bugle-of-mcd-elections-nadda-attacks-kejriwal-government-aap-government-is-stopping-development-work/,article_url
2,https://www.divyahimachal.com/2022/10/karmchari-update-after-da-dr-of-central-workers-also-increased-by-four-percent/,article_url
3,https://www.divyahimachal.com/2022/10/decision-on-gst-after-20-months-amid-controversy-five-on-roti-18-percent-tax-on-paratha/,article_url
4,https://www.divyahimachal.com/2022/10/weekly-horoscope-read-this-weeks-horoscope-and-know-how-your-entire-week-will-be/,article_url
5,https://www.divyahimachal.com/2022/10/cbi-summons-manish-sisodia-summoned-for-questioning-tomorrow-at-11-am-in-liquor-scam/,article_url
6,https://www.divyahimachal.com/2022/10/now-the-gift-of-bulk-drug-park-to-the-state/,article_url
7,https://www.divyahimachal.com/2022/10/job-security-to-outsource-orders-of-finance-department-employees-will-not-be-fired-till-further-orders/,article_url
8,https://www.divyahimachal.com/2022/10/world-students-day-celebrated-at-pathankot-college-cjm-said-every-student-is-entitled-to-free-legal-aid/,article_url
9,https://www.divyahimachal.com/2022/10/dream-girl-hema-malini-turns-74/,article_url
10,https://www.divyahimachal.com/2022/10/salman-khans-film-tiger-3-release-date-announced/,article_url
11,https://www.divyahimachal.com/2022/10/2268-gave-written-examination-in-hamirpur-to-become-agniveer-in-the-army-8-were-absent/,article_url
12,https://www.divyahimachal.com/2022/10/has-written-examination-of-has-will-be-held-tomorrow-at-131-centers-in-himachal-40021-candidates-will-sit/,article_url
13,https://www.divyahimachal.com/2022/10/eight-teachers-of-cupb-stung-teachers-included-in-the-list-of-worlds-best-scientists/,article_url
14,https://www.divyahimachal.com/2022/10/fifa-u-17-womens-world-cup-happy-with-the-spirit-of-the-players-but-not-the-results/,article_url
15,https://www.divyahimachal.com/2022/09/two-lakh-farmers-are-doing-natural-farming/,article_url
